ano,rodada,clube_mandante,clube_visitante,gols_mandante,gols_visitante,data,juiz,publico
2009,22,Internacional,Goiás,4,0,30/08/2009,Ricardo Marques Ribeiro (MG),29.820
2009,22,Vitória,Cruzeiro,3,3,30/08/2009,Marcelo de Lima Henrique  (RJ),7.388
2009,22,Botafogo,Grêmio,3,3,30/08/2009,Rodrigo Martins Cintra (SP),10.031
2009,23,Corinthians,Santos,2,1,02/09/2009,Guilherme Ceretta de Lima (SP),25.645
2009,23,Sport,Botafogo,2,1,05/09/2009,Salvio Fagundes Filho,22.279
2009,23,Palmeiras,Barueri,2,1,05/09/2009,Cleber Wellington Abade (SP),23.367
2009,23,Grêmio,Vitória,1,1,05/09/2009,Elmo Alves Resende Cunha (GO),17.653
2009,23,Cruzeiro,São Paulo,1,2,06/09/2009,Luís Antônio Silva Santos (RJ),28.303
2009,23,Atlético-PR,Flamengo,0,0,06/09/2009,Leandro Pedro Vuaden,18.116
2009,23,Goiás,Coritiba,2,2,06/09/2009,Paulo Henrique de Godoy Bezerra (SC),5.212
2009,23,Avaí,Internacional,0,2,06/09/2009,Wallace Nascimento Valente (ES),14.520
2009,23,Santo André,Atlético-MG,1,2,06/09/2009,Péricles Bassols Pegado Cortez (RJ),1.675
2009,23,Fluminense,Náutico,1,1,06/09/2009,Sandro Ricci,20.877
2009,24,São Paulo,Avaí,2,0,12/09/2009,Leandro Pedro Vuaden,29.498
2009,24,Flamengo,Sport,3,0,12/09/2009,André Luiz de Freitas Castro,26.995
2009,24,Atlético-MG,Atlético-PR,2,1,13/09/2009,Pablo dos Santos Alves,33.597
2009,24,Santos,Santo André,1,0,13/09/2009,Paulo César de Oliveira,7.790
2009,24,Internacional,Cruzeiro,2,3,13/09/2009,Paulo Henrique de Godoy Bezerra (SC),38.350
2009,24,Vitória,Palmeiras,3,2,13/09/2009,Sandro Ricci,26.464
2009,24,Barueri,Goiás,3,1,13/09/2009,Franscisco Carlos do Nascimento,2.276
2009,24,Náutico,Grêmio,0,2,13/09/2009,Wilson Luiz Seneme,16.473
2009,24,Botafogo,Fluminense,0,0,13/09/2009,Rodrigo Nunes de Sá,18.368
2009,24,Coritiba,Corinthians,1,1,16/09/2009,Elmo Alves Resende Cunha (GO),32.744
2009,25,Atlético-PR,Sport,1,0,19/09/2009,Paulo César de Oliveira,15.026
2009,25,Vitória,Internacional,2,0,19/09/2009,Alício Pena Junior,19.033
2009,25,Náutico,Atlético-MG,0,0,19/09/2009,Héber Lopes,14.355
2009,25,Avaí,Barueri,4,0,20/09/2009,Wagner Reway,9.902
2009,25,Santo André,São Paulo,1,1,20/09/2009,Flávio Rodrigues Guerra,19.762
2009,25,Grêmio,Fluminense,5,1,20/09/2009,Wallace Nascimento Valente (ES),27.285
2009,25,Corinthians,Goiás,1,4,20/09/2009,Marcelo de Lima Henrique  (RJ),33.710
2009,25,Santos,Botafogo,0,0,20/09/2009,Leonardo Gaciba da Silva,6.335
2009,25,Flamengo,Coritiba,3,0,20/09/2009,Wilton Sampaio,47.921
2009,25,Cruzeiro,Palmeiras,1,2,23/09/2009,Evandro Rogerio Roman (PR),Evandro
2009,26,Barueri,Cruzeiro,0,1,26/09/2009,Djalma José Beltrami Teixeira,3.364
2009,26,Palmeiras,Atlético-PR,2,1,26/09/2009,Jailson Macedo Freitas (BA),23.395
2009,26,Goiás,Grêmio,2,1,27/09/2009,Héber Lopes,12.644
2009,26,Internacional,Flamengo,0,0,27/09/2009,Sandro Ricci,10.447
2009,26,Fluminense,Avaí,3,2,27/09/2009,André Luiz de Freitas Castro,19.098
2009,26,Coritiba,Náutico,2,0,27/09/2009,Leonardo Gaciba da Silva,12.685
2009,26,São Paulo,Corinthians,1,1,27/09/2009,Ricardo Marques Ribeiro (MG),32.180
2009,26,Botafogo,Vitória,1,3,27/09/2009,Wallace Nascimento Valente (ES),11.852
2009,26,Atlético-MG,Santos,3,1,27/09/2009,Wilton Sampaio,36.294
2009,26,Sport,Santo André,2,1,27/09/2009,Wagner Tardelli Azevedo,17.628
2009,27,Náutico,São Paulo,1,2,30/09/2009,Franscisco Carlos do Nascimento,16.027
2009,27,Atlético-MG,Barueri,2,1,03/10/2009,Cláudio Luciano Mercante Júnior (PE),44.707
2009,27,Corinthians,Atlético-PR,1,3,03/10/2009,André Luiz de Freitas Castro,26.842
2009,27,Santo André,Vitória,1,0,03/10/2009,Paulo Henrique de Godoy Bezerra (SC),1.701
2009,27,Grêmio,Sport,3,3,04/10/2009,Wilson Luiz Seneme,19.174
2009,27,Santos,Palmeiras,1,3,04/10/2009,Salvio Fagundes Filho,10.402
2009,27,Goiás,Botafogo,1,3,04/10/2009,Sandro Ricci,22.989
2009,27,Coritiba,Internacional,2,0,04/10/2009,Nielson Nogueira Dias,21.159
2009,27,Flamengo,Fluminense,2,0,04/10/2009,Marcelo de Lima Henrique  (RJ),78.409
2009,27,Avaí,Cruzeiro,2,2,04/10/2009,Carlos Simon,10.243
2009,28,Sport,Santos,0,1,07/10/2009,Wagner Tardelli Azevedo,10.379
2009,28,Barueri,Santo André,0,0,07/10/2009,Cleber Wellington Abade (SP),1.680
2009,28,São Paulo,Coritiba,2,2,07/10/2009,Carlos Simon,16.602
2009,28,Atlético-PR,Grêmio,0,0,07/10/2009,Salvio Fagundes Filho,19.375
2009,28,Internacional,Náutico,3,1,07/10/2009,Wallace Nascimento Valente (ES),10.243
2009,28,Fluminense,Corinthians,1,1,07/10/2009,Wilton Sampaio,8.775
2009,28,Vitória,Flamengo,3,3,07/10/2009,Nielson Nogueira Dias,21.324
2009,28,Botafogo,Atlético-MG,3,1,08/10/2009,Franscisco Carlos do Nascimento,6.034
2009,28,Palmeiras,Avaí,2,2,08/10/2009,Marcelo de Lima Henrique  (RJ),16.597
2009,28,Cruzeiro,Goiás,3,0,08/10/2009,Leandro Pedro Vuaden,7.693
2009,29,Flamengo,São Paulo,2,1,10/10/2009,Wilton Sampaio,57.210
2009,29,Corinthians,Grêmio,2,1,10/10/2009,Nielson Nogueira Dias,19.410
2009,29,Santo André,Fluminense,1,2,10/10/2009,Carlos Simon,2.029
2009,29,Coritiba,Barueri,1,2,10/10/2009,Péricles Bassols Pegado Cortez (RJ),15.874
2009,29,Internacional,Atlético-PR,1,1,10/10/2009,Luís Antônio Silva Santos (RJ),18.649
2009,29,Atlético-MG,Cruzeiro,0,1,12/10/2009,Salvio Fagundes Filho,45.959
2009,29,Botafogo,Avaí,2,2,12/10/2009,André Luiz de Freitas Castro,33.641
2009,29,Náutico,Palmeiras,3,0,12/10/2009,Wagner Tardelli Azevedo,17.027
2009,29,Goiás,Sport,1,1,12/10/2009,Jailson Macedo Freitas (BA),9.621
2009,29,Santos,Vitória,0,0,12/10/2009,Wagner Reway,23.673
2009,30,Avaí,Goiás,2,1,17/10/2009,Wilson Souza de Mendonça,7.860
2009,30,São Paulo,Atlético-MG,0,1,17/10/2009,Héber Lopes,25.947
2009,30,Barueri,Santos,0,0,17/10/2009,Marcelo de Lima Henrique  (RJ),3.684
2009,30,Fluminense,Internacional,2,2,18/10/2009,Wallace Nascimento Valente (ES),28.138
2009,30,Palmeiras,Flamengo,0,2,18/10/2009,Sandro Ricci,26.462
2009,30,Sport,Corinthians,2,0,18/10/2009,Franscisco Carlos do Nascimento,21.143
2009,30,Grêmio,Coritiba,2,0,18/10/2009,Celio Amorim,13.341
2009,30,Cruzeiro,Botafogo,1,0,18/10/2009,Leonardo Gaciba da Silva,28.504
2009,30,Vitória,Náutico,3,1,18/10/2009,André Luiz de Freitas Castro,11.391
2009,30,Atlético-PR,Santo André,3,0,18/10/2009,Ricardo Marques Ribeiro (MG),16.840
2009,31,Santo André,Palmeiras,2,0,21/10/2009,Salvio Fagundes Filho,10.512
2009,31,Atlético-MG,Vitória,1,0,24/10/2009,Elmo Alves Resende Cunha (GO),57.901
2009,31,Náutico,Barueri,2,1,24/10/2009,Leandro Pedro Vuaden,13.249
2009,31,Coritiba,Atlético-PR,3,2,25/10/2009,Paulo César de Oliveira,32.838
2009,31,Goiás,Fluminense,2,2,25/10/2009,Leonardo Gaciba da Silva,Leonardo
2009,31,Internacional,Grêmio,1,0,25/10/2009,Wilson Luiz Seneme,36.834
2009,31,Santos,São Paulo,3,4,25/10/2009,Carlos Simon,8.735
2009,31,Corinthians,Cruzeiro,0,1,25/10/2009,Péricles Bassols Pegado Cortez (RJ),21.738
2009,31,Avaí,Sport,2,2,25/10/2009,Salvio Fagundes Filho,8.109
2009,31,Botafogo,Flamengo,0,1,25/10/2009,Luís Antônio Silva Santos (RJ),25.192
2009,32,Atlético-PR,Santos,1,1,28/10/2009,Francisco de Assis Almeida Filho (CE),17.930
2009,32,Botafogo,Náutico,1,0,28/10/2009,Leonardo Gaciba da Silva,6.127
2009,32,Grêmio,Avaí,3,1,28/10/2009,Péricles Bassols Pegado Cortez (RJ),8.271
2009,32,Cruzeiro,Santo André,3,2,28/10/2009,Celio Amorim,19.567
2009,32,São Paulo,Internacional,1,0,28/10/2009,Sandro Ricci,34.203
2009,32,Barueri,Flamengo,2,0,28/10/2009,Héber Lopes,10.354
2009,32,Vitória,Corinthians,0,1,28/10/2009,Márcio Chagas da Silva,21.681
2009,32,Palmeiras,Goiás,4,0,29/10/2009,Marcelo de Lima Henrique  (RJ),18.070
2009,32,Fluminense,Atlético-MG,2,1,29/10/2009,André Luiz de Freitas Castro,12.037
2009,32,Sport,Coritiba,1,1,29/10/2009,Wallace Nascimento Valente (ES),20.068
2009,33,São Paulo,Barueri,1,0,31/10/2009,Wilson Luiz Seneme,39.636
2009,33,Flamengo,Santos,1,0,31/10/2009,Nielson Nogueira Dias,77.063
2009,33,Avaí,Atlético-PR,2,0,31/10/2009,Renato Cardoso da Conceição,7.246
2009,33,Goiás,Atlético-MG,2,3,01/11/2009,Rodrigo Nunes de Sá,8.748
2009,33,Coritiba,Vitória,1,0,01/11/2009,Paulo Henrique de Godoy Bezerra (SC),11.808
2009,33,Internacional,Botafogo,0,1,01/11/2009,Elmo Alves Resende Cunha (GO),16.932
2009,33,Palmeiras,Corinthians,2,2,01/11/2009,Héber Lopes,18.752
2009,33,Náutico,Sport,3,2,01/11/2009,Salvio Fagundes Filho,19.086
2009,33,Cruzeiro,Fluminense,2,3,01/11/2009,Sandro Ricci,49.140
2009,33,Santo André,Grêmio,2,0,01/11/2009,Wagner Tardelli Azevedo,2.240
2009,34,Grêmio,São Paulo,1,1,04/11/2009,Jailson Macedo Freitas (BA),11.870
2009,34,Vitória,Avaí,0,1,07/11/2009,Felipe Gomes da Silva,7.958
2009,34,Sport,Cruzeiro,2,3,07/11/2009,Paulo Henrique de Godoy Bezerra (SC),10.357
2009,34,Santos,Náutico,3,1,07/11/2009,Wagner Tardelli Azevedo,11.304
2009,34,Corinthians,Santo André,2,0,08/11/2009,Paulo César de Oliveira,16.300
2009,34,Atlético-MG,Flamengo,1,3,08/11/2009,Leonardo Gaciba da Silva,63.285
2009,34,Fluminense,Palmeiras,1,0,08/11/2009,Carlos Simon,66.884
2009,34,Botafogo,Coritiba,2,0,08/11/2009,Wilton Sampaio,12.426
2009,34,Atlético-PR,Goiás,2,0,08/11/2009,Salvio Fagundes Filho,15.591
2009,34,Barueri,Internacional,1,1,08/11/2009,Edivaldo Elias da Silva,2.789
2009,35,Palmeiras,Sport,2,2,11/11/2009,Elmo Alves Resende Cunha (GO),17.138
2009,35,Coritiba,Atlético-MG,2,1,14/11/2009,Paulo César de Oliveira,17.825
2009,35,São Paulo,Vitória,2,0,14/11/2009,Leandro Pedro Vuaden,53.204
2009,35,Cruzeiro,Grêmio,1,1,14/11/2009,Marcelo de Lima Henrique  (RJ),51.534
2009,35,Náutico,Flamengo,0,2,15/11/2009,Sandro Ricci,19.798
2009,35,Barueri,Botafogo,3,0,15/11/2009,Jailson Macedo Freitas (BA),3.432
2009,35,Avaí,Corinthians,3,1,15/11/2009,Francisco de Assis Almeida Filho (CE),15.348
2009,35,Goiás,Santo André,3,1,15/11/2009,Péricles Bassols Pegado Cortez (RJ),1.919
2009,35,Internacional,Santos,3,1,15/11/2009,Arilson Bispo da Anunciação,15.158
2009,35,Fluminense,Atlético-PR,2,1,15/11/2009,Salvio Fagundes Filho,52.511
2009,36,Grêmio,Palmeiras,2,0,18/11/2009,Héber Lopes,12.233
2009,36,Atlético-PR,Cruzeiro,1,1,21/11/2009,Paulo César de Oliveira,17.686
2009,36,Corinthians,Náutico,2,3,21/11/2009,Alício Pena Junior,14.124
2009,36,Botafogo,São Paulo,3,2,22/11/2009,Sandro Ricci,26.513
2009,36,Sport,Fluminense,0,3,22/11/2009,Wilson Luiz Seneme,8.843
2009,36,Santos,Coritiba,4,0,22/11/2009,Ricardo Marques Ribeiro (MG),3.942
2009,36,Santo André,Avaí,4,2,22/11/2009,Djalma José Beltrami Teixeira,3.167
2009,36,Vitória,Barueri,2,1,22/11/2009,Gutemberg de Paula Fonseca (RJ),19.857
2009,36,Atlético-MG,Internacional,0,1,22/11/2009,Cleber Wellington Abade (SP),41.842
2009,36,Flamengo,Goiás,0,0,22/11/2009,Leandro Pedro Vuaden,78.639
2009,37,Cruzeiro,Coritiba,4,1,29/11/2009,Salvio Fagundes Filho,27.291
2009,37,Fluminense,Vitória,4,0,29/11/2009,Ricardo Marques Ribeiro (MG),52.408
2009,37,Santo André,Náutico,5,3,29/11/2009,Leandro Pedro Vuaden,1.178
2009,37,Avaí,Santos,2,2,29/11/2009,Leonardo Gaciba da Silva,8.761
2009,37,Goiás,São Paulo,4,2,29/11/2009,Héber Lopes,28.574
2009,37,Atlético-PR,Botafogo,2,0,29/11/2009,Wilson Luiz Seneme,21.592
2009,37,Corinthians,Flamengo,0,2,29/11/2009,Evandro Rogerio Roman (PR),25.591
2009,37,Sport,Internacional,1,2,29/11/2009,Paulo César de Oliveira,Paulo
2009,37,Grêmio,Barueri,4,2,29/11/2009,Péricles Bassols Pegado Cortez (RJ),12.896
2009,37,Palmeiras,Atlético-MG,3,1,29/11/2009,Sandro Ricci,25.412
2009,38,Náutico,Avaí,0,1,05/12/2009,João Alberto Gomes Duarte (RN),2.830
2009,38,Atlético-MG,Corinthians,0,3,05/12/2009,Wagner Tardelli Azevedo,5.769
2009,38,Coritiba,Fluminense,1,1,06/12/2009,Leandro Pedro Vuaden,32.630
2009,38,São Paulo,Sport,4,0,06/12/2009,Sandro Ricci,30.937
2009,38,Internacional,Santo André,4,1,06/12/2009,Jailson Macedo Freitas (BA),36.597
2009,38,Santos,Cruzeiro,1,2,06/12/2009,Marcelo de Lima Henrique  (RJ),6.942
2009,38,Flamengo,Grêmio,2,1,06/12/2009,Héber Lopes,78.639
2009,38,Barueri,Atlético-PR,0,0,06/12/2009,Ricardo Marques Ribeiro (MG),1.741
2009,38,Botafogo,Palmeiras,2,1,06/12/2009,Leonardo Gaciba da Silva,38.717
2009,38,Vitória,Goiás,2,2,06/12/2009,Salvio Fagundes Filho,7.974
2010,1,Botafogo,Santos,3,3,08/05/2010,Leonardo Gaciba da Silva,25.634
2010,1,Atlético-GO,Grêmio,0,0,08/05/2010,Salvio Fagundes Filho,5.647
2010,1,Palmeiras,Vitória,1,0,08/05/2010,Péricles Bassols Pegado Cortez (RJ),6.025
2010,1,Atlético-MG,Vasco da Gama,2,1,09/05/2010,Elmo Alves Resende Cunha (GO),12.790
2010,1,Internacional,Cruzeiro,1,2,09/05/2010,Wilson Luiz Seneme,11.631
2010,1,Corinthians,Atlético-PR,2,1,09/05/2010,Marcelo de Lima Henrique  (RJ),9.232
2010,1,Flamengo,São Paulo,1,1,09/05/2010,Leandro Pedro Vuaden,11.195
2010,1,Ceará,Fluminense,1,0,09/05/2010,Paulo César de Oliveira,18.340
2010,1,Guarani,Goiás,1,0,09/05/2010,Arilson Bispo da Anunciação,6.205
2010,1,Avaí,Barueri,6,1,09/05/2010,Djalma José Beltrami Teixeira,6.539
2010,2,Fluminense,Atlético-GO,1,0,15/05/2010,Carlos Simon,10.118
2010,2,Vitória,Flamengo,1,1,15/05/2010,Paulo César de Oliveira,14.852
2010,2,Barueri,Atlético-MG,4,0,15/05/2010,Paulo Henrique de Godoy Bezerra (SC),2.500
2010,2,Santos,Ceará,1,1,16/05/2010,Ricardo Marques Ribeiro (MG),8.999
2010,2,Grêmio,Corinthians,1,2,16/05/2010,Elmo Alves Resende Cunha (GO),14.730
2010,2,São Paulo,Botafogo,1,2,16/05/2010,Sandro Ricci,11.622
2010,2,Goiás,Internacional,2,3,16/05/2010,Wallace Nascimento Valente (ES),3.731
2010,2,Vasco da Gama,Palmeiras,0,0,16/05/2010,Wilton Sampaio,11.236
2010,2,Cruzeiro,Avaí,2,2,16/05/2010,Leonardo Gaciba da Silva,8.115
2010,2,Atlético-PR,Guarani,2,2,16/05/2010,Jailson Macedo Freitas (BA),12.879
2010,3,Palmeiras,Grêmio,4,2,22/05/2010,Paulo Henrique de Godoy Bezerra (SC),18.365
2010,3,Botafogo,Goiás,3,0,22/05/2010,Alício Pena Junior,17.135
2010,3,Atlético-GO,Santos,1,2,22/05/2010,Péricles Bassols Pegado Cortez (RJ),4.669
2010,3,Atlético-MG,Atlético-PR,3,1,23/05/2010,Salvio Fagundes Filho,13.464
2010,3,Internacional,São Paulo,0,2,23/05/2010,Marcelo de Lima Henrique  (RJ),25.185
2010,3,Ceará,Vitória,1,0,23/05/2010,Sandro Ricci,19.697
2010,3,Corinthians,Fluminense,1,0,23/05/2010,Leonardo Gaciba da Silva,28.190
2010,3,Flamengo,Barueri,3,1,23/05/2010,Franscisco Carlos do Nascimento,7.330
2010,3,Guarani,Cruzeiro,2,2,23/05/2010,Leandro Pedro Vuaden,8.689
2010,3,Avaí,Vasco da Gama,2,0,23/05/2010,Wilson Luiz Seneme,9.594
2010,4,Vitória,Atlético-MG,4,3,26/05/2010,Franscisco Carlos do Nascimento,6.692
2010,4,Grêmio,Avaí,3,0,26/05/2010,Evandro Rogerio Roman (PR),8.049
2010,4,Fluminense,Flamengo,2,1,26/05/2010,Marcelo de Lima Henrique  (RJ),18.985
2010,4,São Paulo,Palmeiras,1,0,26/05/2010,Marcelo Aparecido Ribeiro de Souza,15.522
2010,4,Santos,Guarani,3,1,26/05/2010,Wilson Luiz Seneme,5.146
2010,4,Barueri,Corinthians,2,2,26/05/2010,Paulo César de Oliveira,9.235
2010,4,Cruzeiro,Botafogo,1,0,26/05/2010,Jailson Macedo Freitas (BA),8.561
